CUSTOMER_NUMBER,LATEST_CREDITCARD_COUNT,LATEST_DEBITCARD_COUNT,HAS_CREDITCARD_OBS,HAS_DEBITCARD_OBS,CARD_ACTIVE_MONTHS,MAX_HIST_CREDITCARD,MAX_HIST_DEBITCARD,CREDITCARD_GROWTH,DEBITCARD_GROWTH
849888,1,0,1,0,2,1,0,0,0
849891,0,1,0,1,6,0,1,0,0
849905,0,1,0,1,3,0,1,0,0
849932,0,1,0,1,7,0,1,0,0
849953,0,1,0,1,1,0,1,0,0
849958,0,1,0,1,5,0,1,0,0
849968,0,1,0,1,4,0,1,0,0
849969,0,1,0,1,7,0,1,0,0
849970,2,0,1,0,1,2,0,0,0
849972,0,1,0,1,2,0,1,0,0
849979,0,1,0,1,5,0,1,0,0
849983,0,1,0,1,1,0,1,0,0
850025,0,1,0,1,4,0,1,0,0
850027,0,1,0,1,7,0,1,0,0
850062,0,1,0,1,4,0,1,0,0
850063,0,1,0,1,2,0,1,0,0
850064,1,0,1,0,6,1,0,0,0
850066,0,1,0,1,7,0,1,0,0
850088,1,0,1,0,7,1,0,0,0
850093,1,0,1,0,8,1,0,0,0
850099,1,0,1,0,5,1,0,0,0
850110,0,1,0,1,1,0,1,0,0
850112,0,1,0,1,3,0,1,0,0
850125,0,1,0,1,7,0,1,0,0
850134,0,1,0,1,8,0,1,0,0
850135,0,1,0,1,5,0,1,0,0
850136,0,1,0,1,7,0,1,0,0
850141,0,1,0,1,5,0,1,0,0
850151,0,1,0,1,6,0,1,0,0
850163,0,1,0,1,9,0,1,0,0
850175,0,1,0,1,5,0,1,0,0
850191,1,0,1,0,2,1,0,0,0
850199,0,2,0,1,6,0,2,0,0
850204,1,0,1,0,1,1,0,0,0
850208,1,0,1,0,9,1,0,0,0
850211,1,0,1,0,1,1,0,0,0
850217,0,1,0,1,3,0,1,0,0
850221,0,1,0,1,4,0,1,0,0
850225,0,1,0,1,1,0,1,0,0
850237,0,1,0,1,2,0,1,0,0
850242,1,0,1,0,3,1,0,0,0
850255,1,0,1,0,3,1,0,0,0
850259,0,1,0,1,9,0,1,0,0
850282,0,1,0,1,3,0,1,0,0
850302,0,1,0,1,5,0,1,0,0
850307,0,1,0,1,6,0,1,0,0
850334,0,2,0,1,6,0,2,0,1
850341,0,2,0,1,8,0,2,0,1
850353,0,1,0,1,4,0,1,0,0
850361,0,1,0,1,6,0,1,0,0
850392,0,1,0,1,2,0,1,0,0
850396,0,1,0,1,2,0,1,0,0
850404,0,1,0,1,4,0,1,0,0
850409,0,1,0,1,1,0,1,0,0
850433,0,1,0,1,1,0,1,0,0
850435,0,1,0,1,2,0,1,0,0
850445,1,0,1,0,3,1,0,0,0
850515,0,1,0,1,6,0,1,0,0
850522,1,0,1,0,2,1,0,0,0
850539,0,1,0,1,6,0,1,0,0
850560,0,1,0,1,8,0,1,0,0
850573,1,0,1,0,3,1,0,0,0
850574,0,1,0,1,7,0,1,0,0
850582,0,1,0,1,6,0,1,0,0
850587,0,1,0,1,5,0,1,0,0
850589,0,1,0,1,5,0,1,0,0
850591,0,1,0,1,2,0,1,0,0
850597,0,1,0,1,3,0,1,0,0
850606,0,1,0,1,1,0,1,0,0
850610,0,1,0,1,5,0,1,0,0
850614,0,1,0,1,3,0,1,0,0
850615,0,1,0,1,6,0,1,0,0
850619,0,1,0,1,3,0,1,0,0
850620,0,1,0,1,5,0,1,0,0
850639,1,0,1,0,1,1,0,0,0
850650,0,1,0,1,5,0,1,0,0
850666,0,1,0,1,4,0,1,0,0
850673,0,1,0,1,5,0,1,0,0
850676,0,1,0,1,4,0,1,0,0
850680,1,0,1,0,3,1,0,0,0
850703,0,1,0,1,1,0,1,0,0
850709,0,1,0,1,2,0,1,0,0
850721,2,0,1,0,9,2,0,1,0
850724,0,1,0,1,4,0,1,0,0
850728,1,0,1,0,2,1,0,0,0
850755,0,1,0,1,1,0,1,0,0
850757,0,1,0,1,7,0,1,0,0
850761,0,2,0,1,2,0,2,0,0
850776,1,0,1,0,9,1,0,0,0
850782,0,1,0,1,3,0,1,0,0
850785,0,1,0,1,5,0,1,0,0
850792,0,1,0,1,5,0,1,0,0
850800,1,0,1,0,9,1,0,0,0
850805,0,1,0,1,2,0,1,0,0
850846,0,1,0,1,2,0,1,0,0
850850,0,1,0,1,3,0,1,0,0
850870,0,1,0,1,8,0,1,0,0
850891,1,1,1,1,1,1,1,0,0
850894,1,0,1,0,6,1,0,0,0
850898,0,1,0,1,2,0,1,0,0
850900,0,2,0,1,5,0,2,0,1
850945,1,0,1,0,5,1,0,0,0
850950,1,0,1,0,1,1,0,0,0
850961,0,1,0,1,1,0,1,0,0
850968,0,1,0,1,5,0,1,0,0
850996,0,1,0,1,5,0,1,0,0
851005,0,1,0,1,7,0,1,0,0
851012,1,0,1,0,3,1,0,0,0
851021,1,0,1,0,9,1,0,0,0
851031,0,1,0,1,4,0,1,0,0
851046,1,0,1,0,1,1,0,0,0
851048,0,1,0,1,7,0,1,0,0
851078,0,2,0,1,6,0,2,0,1
851079,1,0,1,0,5,1,0,0,0
851085,1,0,1,0,9,1,0,0,0
851086,0,1,0,1,6,0,1,0,0
851097,0,1,0,1,4,0,1,0,0
851107,1,0,1,0,6,1,0,0,0
851111,0,1,0,1,5,0,1,0,0
851121,0,1,0,1,8,0,1,0,0
851125,0,1,0,1,2,0,1,0,0
851137,0,1,0,1,7,0,1,0,0
851143,0,1,0,1,3,0,1,0,0
851144,0,1,0,1,9,0,1,0,0
851147,0,1,0,1,2,0,1,0,0
851169,0,1,0,1,2,0,1,0,0
851190,0,1,0,1,6,0,1,0,0
851192,0,1,0,1,7,0,1,0,0
851218,0,1,0,1,2,0,1,0,0
851219,0,1,0,1,1,0,1,0,0
851220,0,2,0,1,4,0,2,0,1
851228,0,1,0,1,6,0,1,0,0
851240,0,1,0,1,3,0,1,0,0
851250,1,0,1,0,6,1,0,0,0
851255,0,1,0,1,3,0,1,0,0
851266,0,1,0,1,5,0,1,0,0
851283,0,1,0,1,8,0,1,0,0
851286,0,1,0,1,4,0,1,0,0
851287,0,1,0,1,2,0,1,0,0
851290,0,1,0,1,4,0,1,0,0
851303,2,0,1,0,9,2,0,1,0
851317,0,1,0,1,6,0,1,0,0
851331,0,1,0,1,3,0,1,0,0
851336,1,0,1,0,7,1,0,0,0
851346,0,1,0,1,3,0,1,0,0
851353,0,1,0,1,7,0,1,0,0
851355,0,1,0,1,9,0,1,0,0
851363,0,1,0,1,2,0,1,0,0
851373,0,1,0,1,2,0,1,0,0
851384,2,0,1,0,6,2,0,1,0
851400,0,1,0,1,3,0,1,0,0
851404,0,1,0,1,2,0,1,0,0
851408,1,0,1,0,2,1,0,0,0
851420,1,0,1,0,8,1,0,0,0
851432,0,1,0,1,5,0,1,0,0
851433,0,1,0,1,3,0,1,0,0
851438,0,1,0,1,5,0,1,0,0
851448,0,1,0,1,6,0,1,0,0
851466,0,1,0,1,1,0,1,0,0
851473,0,1,0,1,5,0,1,0,0
851478,0,1,0,1,9,0,1,0,0
851503,0,2,0,1,9,0,2,0,1
851505,0,1,0,1,2,0,1,0,0
851506,0,1,0,1,5,0,1,0,0
851510,0,1,0,1,5,0,1,0,0
851513,1,1,1,1,2,1,1,0,0
851515,0,1,0,1,6,0,1,0,0
851538,1,0,1,0,3,1,0,0,0
851564,1,0,1,0,1,1,0,0,0
851566,0,1,0,1,7,0,1,0,0
851581,1,0,1,0,5,1,0,0,0
851591,1,0,1,0,4,1,0,0,0
851611,1,0,1,0,5,1,0,0,0
851649,1,0,1,0,5,1,0,0,0
851661,0,1,0,1,2,0,1,0,0
851670,0,1,0,1,2,0,1,0,0
851685,0,1,0,1,5,0,1,0,0
851693,0,1,0,1,2,0,1,0,0
851725,0,1,0,1,4,0,1,0,0
851727,0,1,0,1,5,0,1,0,0
851731,0,1,0,1,2,0,1,0,0
851749,1,1,1,1,2,1,1,1,0
851751,1,0,1,0,1,1,0,0,0
851764,0,1,0,1,3,0,1,0,0
851769,0,1,0,1,6,0,1,0,0
851771,0,1,0,1,5,0,1,0,0
851774,0,1,0,1,9,0,1,0,0
851786,1,0,1,0,5,1,0,0,0
851789,0,1,0,1,1,0,1,0,0
851792,0,1,0,1,4,0,1,0,0
851793,0,1,0,1,4,0,1,0,0
851798,0,1,0,1,8,0,1,0,0
851800,0,1,0,1,8,0,1,0,0
851827,0,1,0,1,5,0,1,0,0
851829,1,0,1,0,3,1,0,0,0
851840,1,0,1,0,5,1,0,0,0
851842,0,1,0,1,3,0,1,0,0
851859,0,1,0,1,5,0,1,0,0
851864,0,1,0,1,2,0,1,0,0
851909,0,1,0,1,1,0,1,0,0
851914,0,1,0,1,5,0,1,0,0
851918,0,1,0,1,3,0,1,0,0
851924,0,1,0,1,5,0,1,0,0
851929,0,1,0,1,2,0,1,0,0
851936,0,1,0,1,2,0,1,0,0
851943,0,2,0,1,7,0,2,0,0
851965,0,1,0,1,6,0,1,0,0
851972,0,1,0,1,1,0,1,0,0
851973,0,1,0,1,7,0,1,0,0
851990,0,1,0,1,6,0,1,0,0
851997,1,0,1,0,4,1,0,0,0
852011,0,1,0,1,6,0,1,0,0
852033,1,0,1,0,7,1,0,0,0
852043,0,1,0,1,6,0,1,0,0
852052,0,1,0,1,7,0,1,0,0
852082,0,1,0,1,6,0,1,0,0
852099,0,1,0,1,9,0,1,0,0
852110,2,0,1,0,1,2,0,0,0
852140,0,1,0,1,6,0,1,0,0
852153,1,0,1,0,9,1,0,0,0
852158,1,0,1,0,5,1,0,0,0
852163,0,1,0,1,3,0,1,0,0
852165,0,1,0,1,2,0,1,0,0
852176,0,1,0,1,2,0,1,0,0
852190,0,1,0,1,2,0,1,0,0
852209,1,0,1,0,5,1,0,0,0
852218,0,1,0,1,6,0,1,0,0
852229,0,1,0,1,7,0,1,0,0
852230,1,0,1,0,6,1,0,0,0
852238,0,1,0,1,1,0,1,0,0
852246,1,0,1,0,9,1,0,0,0
852284,0,1,0,1,3,0,1,0,0
852309,0,1,0,1,5,0,1,0,0
852311,0,1,0,1,7,0,1,0,0
852326,0,1,0,1,2,0,1,0,0
852327,1,0,1,0,9,1,0,0,0
852335,0,1,0,1,1,0,1,0,0
852338,0,1,0,1,5,0,1,0,0
852351,1,0,1,0,8,1,0,0,0
852355,0,1,0,1,3,0,1,0,0
852368,0,1,0,1,3,0,1,0,0
852384,0,1,0,1,5,0,1,0,0
852389,0,1,0,1,8,0,1,0,0
852390,1,0,1,0,7,1,0,0,0
852398,1,0,1,0,2,1,0,0,0
852410,1,0,1,0,6,1,0,0,0
852415,0,1,0,1,2,0,1,0,0
852420,1,1,1,1,4,1,1,1,0
852427,0,1,0,1,3,0,1,0,0
852431,1,0,1,0,3,1,0,0,0
852447,1,0,1,0,4,1,0,0,0
852461,0,1,0,1,1,0,1,0,0
852472,0,1,0,1,7,0,1,0,0
852477,0,1,0,1,7,0,1,0,0
852478,1,1,1,1,6,1,1,1,0
852484,0,1,0,1,7,0,1,0,0
852485,0,1,0,1,5,0,1,0,0
852498,0,1,0,1,1,0,1,0,0
852499,0,1,0,1,4,0,1,0,0
852510,0,1,0,1,1,0,1,0,0
852516,1,0,1,0,3,1,0,0,0
852522,0,1,0,1,8,0,1,0,0
852523,0,1,0,1,2,0,1,0,0
852525,0,1,0,1,4,0,1,0,0
852531,0,1,0,1,8,0,1,0,0
852536,1,0,1,0,6,1,0,0,0
852556,0,1,0,1,6,0,1,0,0
852567,0,1,0,1,3,0,1,0,0
852568,0,1,0,1,5,0,1,0,0
852573,2,0,1,0,5,2,0,0,0
852580,0,1,0,1,8,0,1,0,0
852584,0,1,0,1,3,0,1,0,0
852610,0,1,0,1,1,0,1,0,0
852625,1,0,1,0,8,1,0,0,0
852631,0,1,0,1,1,0,1,0,0
852645,0,2,0,1,6,0,2,0,1
852659,0,1,0,1,1,0,1,0,0
852661,0,1,0,1,1,0,1,0,0
852672,0,1,0,1,9,0,1,0,0
852686,0,1,0,1,6,0,1,0,0
852695,0,1,0,1,2,0,1,0,0
852708,0,2,0,1,6,0,2,0,1
852733,1,0,1,0,1,1,0,0,0
852737,0,1,0,1,3,0,1,0,0
852738,0,1,0,1,7,0,1,0,0
852766,0,2,0,1,4,0,2,0,1
852777,0,1,0,1,2,0,1,0,0
852784,1,0,1,0,3,1,0,0,0
852806,1,0,1,0,1,1,0,0,0
852812,1,0,1,0,6,1,0,0,0
852820,1,0,1,0,5,1,0,0,0
852829,1,1,1,1,5,1,1,0,0
852833,0,1,0,1,5,0,1,0,0
852835,0,1,0,1,6,0,1,0,0
852844,1,0,1,0,4,1,0,0,0
852874,0,1,0,1,8,0,1,0,0
852881,0,1,0,1,4,0,1,0,0
852882,0,1,0,1,5,0,1,0,0
852883,1,0,1,0,5,1,0,0,0
852888,1,0,1,0,2,1,0,0,0
852901,0,1,0,1,1,0,1,0,0
852902,0,1,0,1,4,0,1,0,0
852908,1,0,1,0,2,1,0,0,0
852909,1,0,1,0,2,1,0,0,0
852914,0,1,0,1,7,0,1,0,0
852920,0,1,0,1,8,0,1,0,0
852924,0,1,0,1,2,0,1,0,0
852946,0,1,0,1,6,0,1,0,0
852950,0,1,0,1,2,0,1,0,0
852959,0,1,0,1,3,0,1,0,0
852974,0,1,0,1,5,0,1,0,0
852994,0,1,0,1,6,0,1,0,0
853012,0,1,0,1,2,0,1,0,0
853016,1,0,1,0,5,1,0,0,0
853025,0,1,0,1,4,0,1,0,0
853034,0,1,0,1,4,0,1,0,0
853039,0,3,0,1,9,0,3,0,2
853073,0,1,0,1,7,0,1,0,0
853090,1,0,1,0,1,1,0,0,0
853091,0,1,0,1,3,0,1,0,0
853098,0,1,0,1,1,0,1,0,0
853105,0,1,0,1,2,0,1,0,0
853112,0,1,0,1,3,0,1,0,0
853125,0,1,0,1,3,0,1,0,0
853136,0,1,0,1,2,0,1,0,0
853168,0,1,0,1,4,0,1,0,0
853170,1,0,1,0,3,1,0,0,0
853175,0,1,0,1,2,0,1,0,0
853183,1,0,1,0,7,1,0,0,0
853186,0,1,0,1,3,0,1,0,0
853194,0,1,0,1,4,0,1,0,0
853198,0,1,0,1,4,0,1,0,0
853204,0,1,0,1,7,0,1,0,0
853214,1,0,1,0,7,1,0,0,0
853225,1,0,1,0,3,1,0,0,0
853257,1,0,1,0,7,1,0,0,0
853262,0,1,0,1,2,0,1,0,0
853274,0,1,0,1,5,0,1,0,0
853275,0,1,0,1,1,0,1,0,0
853278,0,1,0,1,7,0,1,0,0
853307,0,1,0,1,7,0,1,0,0
853309,0,1,0,1,6,0,1,0,0
853313,0,1,0,1,1,0,1,0,0
853317,1,0,1,0,1,1,0,0,0
853322,1,0,1,0,5,1,0,0,0
853344,1,0,1,0,6,1,0,0,0
853348,0,1,0,1,1,0,1,0,0
853365,0,1,0,1,6,0,1,0,0
853405,0,1,0,1,6,0,1,0,0
853410,1,0,1,0,9,1,0,0,0
853413,0,1,0,1,2,0,1,0,0
853417,0,1,0,1,6,0,1,0,0
853423,1,0,1,0,1,1,0,0,0
853429,0,1,0,1,2,0,1,0,0
853440,0,1,0,1,5,0,1,0,0
853444,0,1,0,1,3,0,1,0,0
853448,1,0,1,0,6,1,0,0,0
853451,0,1,0,1,6,0,1,0,0
853473,0,1,0,1,8,0,1,0,0
853481,1,0,1,0,5,1,0,0,0
853504,0,1,0,1,2,0,1,0,0
853508,1,0,1,0,8,1,0,0,0
853523,0,1,0,1,6,0,1,0,0
853529,0,1,0,1,9,0,1,0,0
853537,0,1,0,1,8,0,1,0,0
853564,0,1,0,1,8,0,1,0,0
853573,0,1,0,1,9,0,1,0,0
853576,0,1,0,1,7,0,1,0,0
853586,0,1,0,1,1,0,1,0,0
853597,0,1,0,1,3,0,1,0,0
853599,1,1,1,1,9,1,1,1,0
853605,0,1,0,1,5,0,1,0,0
853609,1,0,1,0,9,1,0,0,0
853625,2,0,1,0,6,2,0,1,0
853636,0,1,0,1,9,0,1,0,0
853641,0,1,0,1,1,0,1,0,0
853663,1,0,1,0,9,1,0,0,0
853666,0,1,0,1,5,0,1,0,0
853670,1,0,1,0,7,1,0,0,0
853677,0,1,0,1,1,0,1,0,0
853685,0,1,0,1,6,0,1,0,0
853694,1,0,1,0,4,1,0,0,0
853699,1,0,1,0,2,1,0,0,0
853713,1,0,1,0,7,1,0,0,0
853733,0,1,0,1,1,0,1,0,0
853750,1,0,1,0,9,1,0,0,0
853764,0,1,0,1,3,0,1,0,0
853783,0,1,0,1,2,0,1,0,0
853804,0,1,0,1,5,0,1,0,0
853813,0,1,0,1,6,0,1,0,0
853814,0,1,0,1,4,0,1,0,0
853840,0,1,0,1,4,0,1,0,0
853851,1,0,1,0,1,1,0,0,0
853859,0,1,0,1,1,0,1,0,0
853872,0,1,0,1,5,0,1,0,0
853874,0,1,0,1,1,0,1,0,0
853877,0,1,0,1,6,0,1,0,0
853885,0,1,0,1,5,0,1,0,0
853890,0,1,0,1,4,0,1,0,0
853905,0,1,0,1,1,0,1,0,0
853906,1,0,1,0,4,1,0,0,0
853911,0,1,0,1,1,0,1,0,0
853912,0,1,0,1,4,0,1,0,0
853916,0,1,0,1,2,0,1,0,0
853919,0,2,0,1,5,0,2,0,1
853923,1,0,1,0,1,1,0,0,0
853927,0,1,0,1,8,0,1,0,0
853959,2,0,1,0,9,2,0,1,0
853967,0,1,0,1,2,0,1,0,0
853973,1,0,1,0,6,1,0,0,0
853983,0,1,0,1,1,0,1,0,0
853984,0,1,0,1,7,0,1,0,0
854006,1,0,1,0,1,1,0,0,0
854020,0,1,0,1,5,0,1,0,0
854032,1,0,1,0,9,1,0,0,0
854033,0,1,0,1,3,0,1,0,0
854053,0,1,0,1,4,0,1,0,0
854079,1,1,1,1,5,1,1,1,0
854081,1,0,1,0,7,1,0,0,0
854083,1,0,1,0,2,1,0,0,0
854115,1,0,1,0,1,1,0,0,0
854147,0,1,0,1,5,0,1,0,0
854149,0,1,0,1,9,0,1,0,0
854175,2,0,1,0,5,2,0,0,0
854176,0,1,0,1,8,0,1,0,0
854177,0,1,0,1,2,0,1,0,0
854179,0,1,0,1,2,0,1,0,0
854187,1,0,1,0,1,1,0,0,0
854192,0,1,0,1,6,0,1,0,0
854210,0,1,0,1,1,0,1,0,0
854214,0,1,0,1,6,0,1,0,0
854228,0,1,0,1,4,0,1,0,0
854241,0,1,0,1,6,0,1,0,0
854266,0,1,0,1,6,0,1,0,0
854278,1,0,1,0,6,1,0,0,0
854290,0,1,0,1,6,0,1,0,0
854310,0,1,0,1,9,0,1,0,0
854324,1,2,1,1,7,1,2,1,1
854346,1,0,1,0,1,1,0,0,0
854354,0,1,0,1,1,0,1,0,0
854356,0,2,0,1,5,0,2,0,1
854357,0,1,0,1,6,0,1,0,0
854365,0,1,0,1,4,0,1,0,0
854383,0,1,0,1,3,0,1,0,0
854396,0,1,0,1,5,0,1,0,0
854409,0,1,0,1,3,0,1,0,0
854412,1,0,1,0,1,1,0,0,0
854422,0,1,0,1,6,0,1,0,0
854425,1,0,1,0,5,1,0,0,0
854430,0,1,0,1,2,0,1,0,0
854435,1,0,1,0,9,1,0,0,0
854441,0,1,0,1,6,0,1,0,0
854442,0,1,0,1,1,0,1,0,0
854447,0,1,0,1,1,0,1,0,0
854473,0,1,0,1,4,0,1,0,0
854491,0,1,0,1,6,0,1,0,0
854521,0,1,0,1,4,0,1,0,0
854532,0,1,0,1,1,0,1,0,0
854555,1,0,1,0,7,1,0,0,0
854558,1,0,1,0,4,1,0,0,0
854564,0,1,0,1,4,0,1,0,0
854570,1,0,1,0,5,1,0,0,0
854580,1,1,1,1,1,1,1,0,0
854586,0,1,0,1,2,0,1,0,0
854606,1,0,1,0,3,1,0,0,0
854607,1,0,1,0,9,1,0,0,0
854611,1,0,1,0,7,1,0,0,0
854630,1,0,1,0,7,1,0,0,0
854654,0,1,0,1,7,0,1,0,0
854657,1,0,1,0,7,1,0,0,0
854667,0,1,0,1,5,0,1,0,0
854668,0,1,0,1,6,0,1,0,0
854680,1,0,1,0,9,1,0,0,0
854687,1,0,1,0,2,1,0,0,0
854688,0,1,0,1,7,0,1,0,0
854692,0,1,0,1,1,0,1,0,0
854701,0,1,0,1,6,0,1,0,0
854702,0,1,0,1,5,0,1,0,0
854715,0,1,0,1,6,0,1,0,0
854727,0,1,0,1,6,0,1,0,0
854729,0,1,0,1,3,0,1,0,0
854731,0,1,0,1,7,0,1,0,0
854737,0,1,0,1,3,0,1,0,0
854738,0,1,0,1,5,0,1,0,0
854746,0,1,0,1,6,0,1,0,0
854752,0,1,0,1,3,0,1,0,0
854788,0,1,0,1,6,0,1,0,0
854803,0,1,0,1,9,0,1,0,0
854809,1,0,1,0,4,1,0,0,0
854832,1,0,1,0,4,1,0,0,0
854839,0,2,0,1,6,0,2,0,1
854840,0,1,0,1,3,0,1,0,0
854848,0,1,0,1,3,0,1,0,0
854851,0,1,0,1,2,0,1,0,0
854872,1,0,1,0,6,1,0,0,0
854885,0,1,0,1,5,0,1,0,0
854905,0,1,0,1,7,0,1,0,0
854912,0,1,0,1,7,0,1,0,0
854923,1,0,1,0,3,1,0,0,0
854931,0,1,0,1,3,0,1,0,0
854933,0,2,0,1,6,0,2,0,0
854942,0,1,0,1,2,0,1,0,0
854966,0,1,0,1,8,0,1,0,0
854968,1,0,1,0,6,1,0,0,0
854974,0,1,0,1,8,0,1,0,0
854982,0,1,0,1,6,0,1,0,0
855000,0,1,0,1,5,0,1,0,0
855031,0,1,0,1,5,0,1,0,0
855040,0,1,0,1,6,0,1,0,0
855042,0,1,0,1,5,0,1,0,0
855057,0,1,0,1,2,0,1,0,0
855061,0,1,0,1,9,0,1,0,0
855065,1,0,1,0,3,1,0,0,0
855075,0,1,0,1,1,0,1,0,0
855077,0,1,0,1,6,0,1,0,0
855079,0,1,0,1,2,0,1,0,0
855086,0,1,0,1,4,0,1,0,0
855093,0,1,0,1,2,0,1,0,0
855099,0,1,0,1,4,0,1,0,0
855118,1,1,1,1,1,1,1,0,0
855137,1,1,1,1,8,1,1,0,1
855141,1,0,1,0,4,1,0,0,0
855151,0,1,0,1,5,0,1,0,0
855153,1,0,1,0,8,1,0,0,0
855163,0,1,0,1,6,0,1,0,0
855174,0,2,0,1,5,0,2,0,1
855189,0,1,0,1,6,0,1,0,0
855190,0,1,0,1,2,0,1,0,0
855193,0,2,0,1,2,0,2,0,0
855223,1,0,1,0,4,1,0,0,0
855231,1,1,1,1,8,1,1,1,0
855235,0,1,0,1,2,0,1,0,0
855242,0,1,0,1,5,0,1,0,0
855251,0,2,0,1,7,0,2,0,0
855255,1,0,1,0,5,1,0,0,0
855261,0,1,0,1,6,0,1,0,0
855268,1,0,1,0,5,1,0,0,0
855279,1,0,1,0,7,1,0,0,0
855284,0,1,0,1,1,0,1,0,0
855295,0,1,0,1,4,0,1,0,0
855298,0,1,0,1,2,0,1,0,0
855305,0,1,0,1,6,0,1,0,0
855319,0,1,0,1,4,0,1,0,0
855330,0,1,0,1,4,0,1,0,0
855350,0,1,0,1,5,0,1,0,0
855351,0,1,0,1,6,0,1,0,0
855353,0,1,0,1,4,0,1,0,0
855362,0,1,0,1,9,0,1,0,0
855372,0,1,0,1,9,0,1,0,0
855379,0,1,0,1,7,0,1,0,0
855385,0,1,0,1,6,0,1,0,0
855390,0,1,0,1,2,0,1,0,0
855392,0,1,0,1,5,0,1,0,0
855396,0,1,0,1,7,0,1,0,0
855418,1,0,1,0,7,1,0,0,0
855421,0,1,0,1,1,0,1,0,0
855423,0,1,0,1,2,0,1,0,0
855431,0,1,0,1,1,0,1,0,0
855437,0,1,0,1,7,0,1,0,0
855439,0,1,0,1,6,0,1,0,0
855441,1,0,1,0,4,1,0,0,0
855455,1,0,1,0,2,1,0,0,0
855456,0,1,0,1,3,0,1,0,0
855487,0,1,0,1,6,0,1,0,0
855489,0,1,0,1,5,0,1,0,0
855493,1,0,1,0,7,1,0,0,0
855513,0,1,0,1,5,0,1,0,0
855522,0,1,0,1,4,0,1,0,0
855525,1,0,1,0,5,1,0,0,0
855527,0,1,0,1,3,0,1,0,0
855535,1,0,1,0,3,1,0,0,0
855536,1,0,1,0,1,1,0,0,0
855546,0,2,0,1,9,0,2,0,1
855554,1,0,1,0,3,1,0,0,0
855556,2,0,1,0,9,2,0,0,0
855572,1,0,1,0,8,1,0,0,0
855581,1,0,1,0,5,1,0,0,0
855591,0,1,0,1,2,0,1,0,0
855599,0,2,0,1,5,0,2,0,1
855600,0,1,0,1,7,0,1,0,0
855616,0,1,0,1,8,0,1,0,0
855620,0,1,0,1,1,0,1,0,0
855629,2,0,1,0,1,2,0,0,0
855634,0,1,0,1,2,0,1,0,0
855655,0,1,0,1,2,0,1,0,0
855673,1,0,1,0,2,1,0,0,0
855675,0,1,0,1,7,0,1,0,0
855681,0,2,0,1,8,0,2,0,1
855684,0,1,0,1,4,0,1,0,0
855690,0,1,0,1,5,0,1,0,0
855700,1,0,1,0,9,1,0,0,0
855704,0,1,0,1,2,0,1,0,0
855714,0,1,0,1,1,0,1,0,0
855715,2,0,1,0,3,2,0,0,0
855733,0,1,0,1,3,0,1,0,0
855738,0,1,0,1,5,0,1,0,0
855746,0,1,0,1,1,0,1,0,0
855748,0,1,0,1,2,0,1,0,0
855752,0,1,0,1,4,0,1,0,0
855754,0,1,0,1,5,0,1,0,0
855777,0,1,0,1,5,0,1,0,0
855779,0,1,0,1,5,0,1,0,0
855783,0,1,0,1,4,0,1,0,0
855797,0,1,0,1,2,0,1,0,0
855810,0,1,0,1,4,0,1,0,0
855811,1,0,1,0,6,1,0,0,0
855813,0,1,0,1,8,0,1,0,0
855822,0,1,0,1,3,0,1,0,0
855848,0,3,0,1,2,0,3,0,0
855849,0,1,0,1,7,0,1,0,0
855852,0,1,0,1,3,0,1,0,0
855887,0,1,0,1,8,0,1,0,0
855891,0,1,0,1,1,0,1,0,0
855901,0,2,0,1,7,0,2,0,1
855902,0,1,0,1,2,0,1,0,0
855933,0,1,0,1,3,0,1,0,0
855946,1,0,1,0,2,1,0,0,0
855962,1,0,1,0,6,1,0,0,0
855981,0,1,0,1,2,0,1,0,0
855982,0,1,0,1,6,0,1,0,0
855983,1,1,1,1,4,1,1,1,0
855991,0,1,0,1,7,0,1,0,0
855998,0,1,0,1,5,0,1,0,0
856002,0,1,0,1,2,0,1,0,0
856017,0,1,0,1,7,0,1,0,0
856029,0,1,0,1,3,0,1,0,0
856047,0,1,0,1,3,0,1,0,0
856062,0,2,0,1,9,0,2,0,1
856066,0,1,0,1,8,0,1,0,0
856078,1,0,1,0,2,1,0,0,0
856099,0,1,0,1,4,0,1,0,0
856101,0,1,0,1,2,0,1,0,0
856122,0,1,0,1,4,0,1,0,0
856138,0,1,0,1,3,0,1,0,0
856145,1,0,1,0,2,1,0,0,0
856146,0,1,0,1,7,0,1,0,0
856155,0,1,0,1,4,0,1,0,0
856157,0,1,0,1,1,0,1,0,0
856168,0,2,0,1,2,0,2,0,0
856194,0,1,0,1,7,0,1,0,0
856197,0,1,0,1,6,0,1,0,0
856200,1,0,1,0,2,1,0,0,0
856208,1,0,1,0,8,1,0,0,0
856214,1,0,1,0,4,1,0,0,0
856225,0,1,0,1,2,0,1,0,0
856230,0,1,0,1,5,0,1,0,0
856251,0,1,0,1,5,0,1,0,0
856262,1,0,1,0,3,1,0,0,0
856283,1,0,1,0,5,1,0,0,0
856296,0,1,0,1,5,0,1,0,0
856329,0,1,0,1,9,0,1,0,0
856330,0,1,0,1,5,0,1,0,0
856332,0,1,0,1,7,0,1,0,0
856340,0,1,0,1,8,0,1,0,0
856341,0,1,0,1,5,0,1,0,0
856347,1,0,1,0,4,1,0,0,0
856350,0,1,0,1,1,0,1,0,0
856360,0,1,0,1,4,0,1,0,0
856364,0,1,0,1,2,0,1,0,0
